USAGE 1 2016-08-13 16:06:53.000000 Internet 60
USAGE 1 2016-11-04 18:41:25.000000 Internet 38442
USAGE 2 2016-09-03 20:56:59.000000 incoming 1
USAGE 2 2016-10-24 08:11:59.000000 49570747708 24
USAGE 2 2016-07-07 19:17:54.000000 Internet 34
USAGE 1 2016-10-20 15:38:11.000000 incoming 218
USAGE 2 2016-07-12 16:06:47.000000 incoming 10
USAGE 1 2016-10-05 15:05:43.000000 49796574506 23
USAGE 1 2017-02-09 19:14:56.000000 Internet 1620
USAGE 1 2016-08-11 10:56:57.000000 49338511143 1
USAGE 2 2017-02-07 13:47:19.000000 49338877144 213
USAGE 2 2016-11-12 15:29:48.000000 49696330057 6
USAGE 2 2016-08-11 08:53:17.000000 49570747708 16
TOPUP 34 1 2017-02-20 15
USAGE 1 2016-11-06 13:00:28.000000 Internet 985
USAGE 1 2016-07-28 16:27:24.000000 Internet 40472
USAGE 2 2016-09-03 11:30:49.000000 incoming 38
USAGE 1 2016-08-22 08:39:37.000000 Internet 19522
USAGE 1 2016-09-23 20:59:27.000000 49790200200 6
USAGE 1 2017-02-19 09:29:02.000000 incoming 83
USAGE 2 2017-03-16 10:03:37.000000 49533835656 19
USAGE 2 2016-11-11 12:46:31.000000 Internet 53
USAGE 1 2016-09-23 21:31:14.000000 49790200200 2
USAGE 1 2017-06-16 17:57:21.000000 incoming 5
USAGE 2 2016-07-29 17:07:36.000000 49790200200 4
USAGE 1 2016-07-31 15:10:38.000000 Internet 137
USAGE 2 2016-12-17 12:13:20.000000 Internet 10
USAGE 2 2016-08-28 10:52:58.000000 incoming 793
USAGE 2 2016-08-19 21:41:05.000000 4000819 691
USAGE 1 2016-07-27 12:42:26.000000 49123200130 544
USAGE 2 2016-12-02 08:21:35.000000 incoming 158
USAGE 2 2016-07-19 13:35:30.000000 incoming 63
USAGE 2 2016-12-22 13:39:18.000000 49508432274 46
USAGE 1 2016-06-25 15:50:43.000000 Internet 24
USAGE 1 2017-04-15 12:56:17.000000 incoming 94
USAGE 1 2017-01-31 06:56:47.000000 Internet 23
USAGE 1 2016-11-08 16:45:10.000000 Internet 106
USAGE 1 2016-09-13 13:55:49.000000 Internet 18
USAGE 1 2016-09-26 17:43:11.000000 Internet 141
USAGE 2 2017-01-27 19:01:33.000000 49570747708 44
USAGE 2 2017-02-24 14:11:38.000000 incoming 137
USAGE 1 2017-04-19 14:29:02.000000 Internet 87
USAGE 2 2016-12-24 11:50:09.000000 49570747708 29
TOPUP 26 3 2017-01-25 5
USAGE 1 2016-09-25 08:17:38.000000 incoming 305
USAGE 2 2017-04-03 15:44:29.000000 49504273737 85
USAGE 1 2017-05-23 12:06:41.000000 49790200200 5
USAGE 1 2017-02-21 12:20:52.000000 incoming 339
USAGE 2 2016-07-09 14:42:17.000000 incoming 44
USAGE 1 2016-08-10 14:40:55.000000 incoming 15
USAGE 1 2017-02-21 12:05:43.000000 Internet 20
USAGE 2 2016-10-05 10:49:47.000000 49913197111 26
USAGE 2 2017-03-03 13:58:28.000000 incoming 1469
USAGE 1 2016-08-25 14:33:04.000000 49334415970 4
USAGE 2 2016-08-27 11:42:39.000000 49504273737 66
USAGE 2 2016-09-28 16:04:34.000000 Internet 184805
USAGE 1 2017-06-11 10:41:24.000000 incoming 27
USAGE 1 2016-09-25 15:18:25.000000 incoming 287
USAGE 2 2016-10-06 17:04:23.000000 incoming 26
USAGE 2 2016-08-07 13:10:17.000000 49519090155 65
USAGE 1 2016-11-20 14:19:30.000000 incoming 15
USAGE 2 2016-10-19 12:03:34.000000 incoming 428
USAGE 2 2016-11-12 00:40:56.000000 49791914540 12
USAGE 1 2016-08-12 20:59:10.000000 49508432274 59
USAGE 1 2016-10-11 10:16:25.000000 49512723729 9
USAGE 1 2016-10-18 08:01:37.000000 Internet 21
USAGE 1 2016-08-21 21:04:48.000000 Internet 10873
USAGE 1 2017-04-09 19:26:26.000000 incoming 117
USAGE 1 2016-08-21 18:16:12.000000 49508432274 2
USAGE 2 2016-12-04 18:10:06.000000 incoming 138
USAGE 1 2016-08-04 09:05:44.000000 49509213004 81
USAGE 1 2016-08-19 09:09:38.000000 49697504689 13
USAGE 1 2016-08-21 06:15:15.000000 Internet 1398
USAGE 2 2017-02-28 07:56:46.000000 49790200200 7
USAGE 2 2016-10-16 11:36:20.000000 incoming 287
USAGE 2 2016-06-27 11:05:45.000000 incoming 62
USAGE 2 2017-03-17 08:13:51.000000 49504273737 749
USAGE 1 2017-05-27 10:55:30.000000 49508432274 41
USAGE 2 2016-12-04 12:39:52.000000 49790200200 138
USAGE 1 2016-11-04 09:36:44.000000 49796574506 48
USAGE 1 2016-06-29 14:37:40.000000 49796574506 5
USAGE 1 2016-07-16 18:25:06.000000 incoming 112
USAGE 2 2016-08-30 16:46:12.000000 Internet 3819
USAGE 1 2017-02-19 15:27:08.000000 incoming 281
USAGE 1 2016-07-12 18:44:09.000000 49508432274 62
USAGE 2 2017-01-16 10:35:24.000000 49790200200 15
USAGE 1 2017-05-27 13:02:30.000000 Internet 21
USAGE 2 2017-01-16 09:48:05.000000 49508432274 49
USAGE 1 2017-03-15 19:20:33.000000 Internet 19480
USAGE 2 2016-10-21 11:01:17.000000 49664757784 49
TOPUP 9 1 2016-12-15 5
USAGE 1 2016-10-13 16:21:47.000000 49603160930 125
USAGE 1 2017-06-14 07:55:21.000000 incoming 5
USAGE 2 2016-08-18 13:14:12.000000 Internet 27
USAGE 1 2016-11-23 11:14:07.000000 49790200200 16
USAGE 2 2017-03-12 20:51:23.000000 Internet 28869
USAGE 2 2016-06-27 16:20:28.000000 incoming 34
USAGE 2 2016-12-13 16:13:17.000000 49504273737 594
USAGE 1 2017-04-10 11:35:53.000000 incoming 16
USAGE 2 2017-03-02 13:32:22.000000 incoming 976
USAGE 2 2016-08-03 12:19:29.000000 49570747708 18
USAGE 2 2016-10-20 13:29:17.000000 49664757784 27
USAGE 2 2017-04-11 20:14:13.000000 incoming 1220
USAGE 2 2016-08-04 17:19:46.000000 49508808391 36
USAGE 2 2016-10-08 07:58:06.000000 incoming 6
USAGE 2 2016-12-14 18:49:20.000000 incoming 699
USAGE 1 2016-08-15 10:42:23.000000 Internet 72
USAGE 2 2016-10-21 07:53:05.000000 incoming 103
USAGE 2 2016-11-10 18:36:00.000000 Internet 12
USAGE 2 2017-04-02 18:41:13.000000 49504273737 5
USAGE 2 2017-02-22 13:34:34.000000 49600061125 8
USAGE 2 2016-10-01 08:44:41.000000 Internet 417
USAGE 2 2017-03-30 09:44:54.000000 incoming 5
USAGE 1 2016-08-21 13:43:31.000000 Internet 319
USAGE 1 2016-09-23 20:57:12.000000 49790200200 4
USAGE 1 2016-12-08 08:55:18.000000 49508432274 32
USAGE 2 2016-11-29 08:25:38.000000 Internet 25519
USAGE 1 2016-10-01 14:07:52.000000 49508432274 357
USAGE 2 2016-08-06 12:46:46.000000 incoming 39
USAGE 2 2017-02-09 06:33:00.000000 49570747708 107
USAGE 2 2017-06-11 16:10:06.000000 49504273737 3
USAGE 1 2016-10-06 09:15:08.000000 Internet 13
USAGE 1 2017-05-05 12:10:54.000000 Internet 16
USAGE 1 2017-02-07 12:16:56.000000 49790200200 5
USAGE 2 2016-09-29 10:48:44.000000 49790200200 7
USAGE 1 2016-11-11 15:44:30.000000 incoming 137
USAGE 2 2017-04-06 10:03:58.000000 incoming 9
USAGE 1 2016-10-12 19:53:13.000000 49508432274 216
USAGE 2 2016-07-07 08:05:21.000000 49533835656 22
USAGE 1 2016-10-19 18:33:39.000000 Internet 766340
USAGE 1 2016-09-28 15:15:52.000000 49697504689 78
USAGE 2 2017-05-03 10:22:46.000000 incoming 21
USAGE 2 2016-12-01 08:56:45.000000 Internet 191527
USAGE 2 2016-10-18 17:14:55.000000 incoming 63
USAGE 1 2016-07-26 19:45:18.000000 Internet 12
USAGE 1 2017-03-30 13:23:36.000000 49508432274 28
USAGE 1 2016-08-19 19:23:12.000000 Internet 32
USAGE 1 2016-08-27 11:57:28.000000 Internet 183
USAGE 2 2016-12-15 07:44:11.000000 49533835656 29
USAGE 1 2017-04-01 13:21:06.000000 incoming 46
USAGE 2 2016-09-07 09:51:06.000000 49570747708 115
USAGE 2 2016-08-12 08:57:49.000000 49570747708 167
USAGE 2 2016-10-01 08:40:16.000000 incoming 213
USAGE 1 2017-05-04 16:08:13.000000 49508432274 44
USAGE 1 2016-12-07 08:42:12.000000 Internet 32
USAGE 1 2016-12-17 14:16:46.000000 Internet 42
USAGE 2 2016-10-30 14:49:28.000000 incoming 212
USAGE 2 2017-04-04 11:31:38.000000 49338068284 34
USAGE 1 2017-03-12 18:42:38.000000 49508432274 350
USAGE 1 2017-04-10 09:22:26.000000 incoming 128
USAGE 1 2016-06-25 15:52:45.000000 Internet 736
USAGE 2 2017-05-14 11:22:36.000000 Internet 14
USAGE 1 2017-04-12 09:00:40.000000 49508432274 131
USAGE 1 2017-05-14 18:06:01.000000 49508432274 119
USAGE 2 2016-08-08 08:16:18.000000 49334415970 566
USAGE 1 2017-02-09 05:20:33.000000 incoming 257
USAGE 2 2017-06-15 16:04:48.000000 Internet 2757
USAGE 1 2017-02-23 12:52:47.000000 Internet 32
USAGE 2 2017-01-04 15:50:52.000000 Internet 180825
USAGE 2 2017-02-23 15:13:39.000000 49504273737 664
USAGE 2 2016-10-10 15:41:09.000000 Internet 105842
USAGE 1 2016-12-23 15:06:26.000000 Internet 27515
USAGE 1 2017-03-27 08:40:32.000000 incoming 6
USAGE 1 2016-06-29 11:13:32.000000 incoming 380
USAGE 1 2016-08-04 17:27:21.000000 49509213004 98
USAGE 2 2017-03-10 09:58:12.000000 incoming 236
USAGE 2 2017-05-03 10:35:50.000000 49570747708 11
USAGE 2 2016-10-07 16:29:36.000000 incoming 39
USAGE 2 2017-05-20 09:15:58.000000 49508432274 74
USAGE 2 2016-08-06 18:36:35.000000 Internet 86501
USAGE 1 2017-03-30 13:24:05.000000 Internet 48
USAGE 2 2016-09-12 08:01:22.000000 49570747708 16
USAGE 1 2017-02-18 09:18:51.000000 49508432274 11
USAGE 2 2016-12-15 17:57:31.000000 49570747708 43
USAGE 2 2017-04-12 16:20:00.000000 49504273737 28
USAGE 1 2016-07-04 08:09:30.000000 49796574506 5
USAGE 1 2017-01-11 16:25:25.000000 49796574506 5
USAGE 2 2017-06-11 12:49:38.000000 Internet 3020594
USAGE 2 2017-03-03 09:54:51.000000 incoming 264
USAGE 1 2016-09-30 17:12:56.000000 49519090155 15
USAGE 1 2016-10-05 11:38:33.000000 Internet 100
USAGE 2 2016-11-16 19:12:38.000000 incoming 16
USAGE 2 2017-03-07 15:03:07.000000 49603059053 40
USAGE 1 2017-01-07 15:51:19.000000 incoming 97
USAGE 1 2016-09-25 11:33:38.000000 Internet 1087
USAGE 2 2016-09-11 08:15:44.000000 49570747708 53
USAGE 1 2017-02-11 17:04:03.000000 49796574506 22
USAGE 2 2017-01-17 16:56:06.000000 incoming 625
USAGE 1 2016-11-23 13:37:32.000000 49514112353 74
USAGE 2 2017-04-19 16:04:10.000000 incoming 16
USAGE 2 2016-09-06 18:33:02.000000 49570747708 34
USAGE 1 2016-12-17 13:53:48.000000 Internet 2164
USAGE 1 2017-05-28 21:33:12.000000 Internet 35354
USAGE 2 2016-07-23 09:26:59.000000 49533026805 11
USAGE 1 2016-08-11 08:53:17.000000 incoming 16
USAGE 1 2016-07-10 12:36:27.000000 incoming 13
USAGE 1 2016-06-26 11:15:40.000000 49508432274 23
USAGE 2 2016-12-08 08:45:46.000000 49507146161 494
USAGE 1 2016-10-09 11:50:55.000000 Internet 3987
USAGE 1 2016-10-10 09:30:51.000000 incoming 77
TOPUP 58 5 2017-06-02 10
USAGE 1 2017-04-20 17:26:28.000000 incoming 13
USAGE 2 2017-04-10 02:32:37.000000 Internet 251245
USAGE 2 2017-05-03 10:52:50.000000 incoming 7
USAGE 1 2017-03-30 21:46:23.000000 Internet 162
USAGE 2 2017-01-13 09:01:37.000000 incoming 5
USAGE 2 2017-05-10 12:10:32.000000 49508432274 23
USAGE 1 2016-08-13 13:14:12.000000 Internet 31
USAGE 1 2016-11-18 14:45:12.000000 Internet 5170
USAGE 2 2017-02-19 14:16:10.000000 Internet 30935
USAGE 2 2016-08-21 06:11:34.000000 Internet 3635
USAGE 2 2017-04-12 09:45:31.000000 49531520790 6
USAGE 1 2016-08-24 16:09:15.000000 49508432274 33
USAGE 2 2016-10-08 12:39:33.000000 Internet 113
USAGE 2 2016-09-20 08:39:54.000000 49790200200 8
USAGE 2 2016-12-23 10:40:10.000000 Internet 77
USAGE 1 2016-07-27 12:17:22.000000 49720024024 384
USAGE 2 2016-10-22 18:51:03.000000 49501884608 28
USAGE 2 2016-11-30 13:38:28.000000 Internet 2
USAGE 1 2016-11-05 16:32:53.000000 49508432274 56
USAGE 1 2016-08-19 14:15:55.000000 49796574506 19
USAGE 2 2017-01-19 21:35:36.000000 49570747708 25
USAGE 1 2016-07-19 12:41:14.000000 Internet 70
USAGE 1 2016-08-28 19:24:10.000000 49790200200 5
USAGE 1 2017-01-30 19:24:07.000000 Internet 38
USAGE 1 2017-03-25 15:44:49.000000 Internet 15
USAGE 1 2016-10-19 15:21:38.000000 Internet 67
USAGE 2 2016-10-03 07:25:19.000000 incoming 30
USAGE 2 2017-04-11 08:06:18.000000 incoming 38
USAGE 1 2017-01-27 19:17:20.000000 49663539861 85
USAGE 2 2016-08-12 19:34:39.000000 Internet 5280
USAGE 2 2016-11-20 17:07:09.000000 Internet 337521
USAGE 2 2017-01-29 14:48:05.000000 49790200200 32
USAGE 2 2016-11-07 14:40:55.000000 Internet 576536
USAGE 2 2016-11-04 08:43:19.000000 49338444164 264
USAGE 1 2016-07-29 11:43:02.000000 incoming 173
USAGE 1 2016-08-07 11:41:03.000000 Internet 529414
USAGE 2 2017-03-29 13:54:18.000000 49533835656 8
USAGE 1 2016-06-22 16:11:30.000000 Internet 22
USAGE 1 2016-10-16 14:53:19.000000 Internet 11204
USAGE 1 2017-06-06 17:31:24.000000 49519090155 24
USAGE 2 2016-12-15 09:05:01.000000 49533835656 50
USAGE 2 2016-09-07 17:01:35.000000 49508432274 124
USAGE 2 2017-04-11 10:52:46.000000 incoming 5
USAGE 1 2016-07-26 18:42:33.000000 Internet 113294
USAGE 1 2017-02-13 13:32:00.000000 49334922989 496
USAGE 2 2017-04-06 11:33:27.000000 49570747708 96
USAGE 1 2017-04-19 19:29:11.000000 Internet 3
USAGE 2 2016-07-14 13:20:38.000000 Internet 617198
USAGE 1 2016-11-21 10:17:49.000000 49508432274 12
USAGE 1 2017-03-31 17:14:06.000000 Internet 9577
USAGE 2 2016-12-20 08:49:38.000000 49790200200 5
USAGE 2 2017-04-12 16:41:14.000000 incoming 13
USAGE 1 2017-03-12 15:00:25.000000 49790200200 5
USAGE 2 2016-08-20 11:21:23.000000 incoming 126
USAGE 1 2016-11-23 08:22:28.000000 incoming 293
USAGE 1 2017-02-21 12:02:45.000000 incoming 176
USAGE 2 2016-10-07 11:59:24.000000 incoming 139
USAGE 2 2016-10-28 18:35:03.000000 Internet 10
USAGE 1 2017-04-02 11:24:29.000000 incoming 57
TOPUP 53 3 2017-05-11 25
USAGE 1 2016-07-17 11:10:01.000000 49790200200 5
USAGE 2 2017-06-08 11:42:41.000000 49570747708 206
USAGE 2 2016-10-07 16:04:19.000000 49506771373 3
USAGE 1 2016-09-11 10:28:02.000000 Internet 25282
USAGE 2 2016-11-10 12:07:03.000000 49507146161 493
USAGE 1 2017-02-28 07:45:42.000000 49796574506 5
USAGE 1 2016-07-27 19:19:41.000000 Internet 1726
USAGE 2 2017-02-23 14:41:33.000000 49537572083 55
USAGE 1 2016-12-26 10:47:45.000000 49790200200 8
USAGE 1 2017-02-22 15:13:47.000000 incoming 8
USAGE 2 2016-07-20 17:23:14.000000 Internet 89538
USAGE 1 2016-12-10 10:24:24.000000 49519090155 89
USAGE 1 2017-01-03 18:00:10.000000 incoming 38
USAGE 2 2017-05-23 17:41:19.000000 incoming 468
USAGE 2 2016-12-17 15:39:28.000000 49790200200 7
USAGE 2 2016-11-30 17:32:15.000000 incoming 113
USAGE 1 2017-01-19 21:05:21.000000 49790200200 12
USAGE 2 2017-02-22 15:14:28.000000 incoming 46
USAGE 1 2016-08-30 16:11:15.000000 Internet 9
USAGE 1 2016-11-29 12:27:20.000000 49733000222 182
USAGE 1 2016-09-23 21:52:38.000000 incoming 904
USAGE 2 2017-03-27 16:30:18.000000 49338078125 139
USAGE 2 2016-07-22 17:03:06.000000 49790200200 5
USAGE 2 2017-02-18 13:50:15.000000 Internet 7666
USAGE 2 2017-02-17 08:06:51.000000 49338515151 76
USAGE 1 2016-08-13 17:22:17.000000 Internet 2591
USAGE 2 2016-10-04 12:41:25.000000 49914481883 72
USAGE 2 2016-08-27 14:28:51.000000 Internet 54
USAGE 2 2016-12-10 09:19:45.000000 Internet 51838
USAGE 1 2016-08-27 12:42:02.000000 Internet 4342
USAGE 2 2017-02-07 11:51:03.000000 49603059053 51
USAGE 1 2016-07-31 19:07:43.000000 49692201321 29
USAGE 2 2016-10-01 05:59:16.000000 49570747708 68
USAGE 2 2017-04-07 17:24:10.000000 Internet 86283
USAGE 2 2017-05-05 00:41:25.000000 Internet 381025
USAGE 1 2016-09-17 15:00:21.000000 incoming 122
USAGE 1 2017-05-21 00:16:36.000000 Internet 28306
USAGE 1 2016-11-04 13:19:51.000000 49503703155 142
USAGE 1 2016-07-30 15:52:39.000000 49508432274 21
USAGE 2 2016-07-10 12:36:27.000000 49570747708 13
USAGE 2 2017-03-28 08:03:43.000000 incoming 6
USAGE 2 2016-07-07 18:54:44.000000 49790200200 4
USAGE 2 2017-04-01 13:20:18.000000 49790200200 6
USAGE 2 2016-06-29 14:37:40.000000 incoming 5
USAGE 2 2016-10-27 17:17:38.000000 Internet 461
USAGE 2 2017-06-02 12:40:32.000000 incoming 53
USAGE 2 2017-01-28 09:09:10.000000 incoming 35
USAGE 2 2017-03-26 15:41:21.000000 Internet 118726
USAGE 1 2017-04-19 19:30:53.000000 Internet 4
USAGE 1 2017-04-16 12:25:32.000000 Internet 52
USAGE 2 2016-12-17 11:54:01.000000 Internet 3233
USAGE 1 2016-08-23 18:58:55.000000 incoming 45
